0.2,0.4,0,0.0000277778,0,0.993592814,0.0000277778,0.666666667,5,0
0.024390244,0.2,0,0.0131226852,0,0.993592814,0.0131226852,0.944444444,5,0
0.142857143,0.2,0,0.0030416667,0,0.993592814,0.0030416667,1,5,0
0.1,0.2,0,0.0974768519,0,0.993592814,0.0974768519,1,5,0
0.051282051,0.222222222,0,0.001317791,0,0,0.0012417328,0.5,7,0
0.038461538,0.111111111,0,0.0168435847,0,0,0.0168435847,0.8,7,0
0.4,0.222222222,0,0.006780754,0,0,0.0067741402,0.75,7,0
0.137931034,0.444444444,1,0.7680439815,0,0,0.0163111772,1,7,1
0.12195122,0.185185185,1,0.0350214947,0.333333333,0.993528095,0.0239632937,0.944444444,7,1
0.155172414,0.346153846,0.5,0.5709937169,0.307692308,0.993592814,0.4137880291,0.611111111,7,1
0.6,0.5625,1,0.4576306217,0,0,0.457473545,0.6,7,1
0.5,0.105263158,0,0.0286921296,0.052631579,0,0.0286541005,0.666666667,7,0
0.017241379,0.052631579,0,0.0576554233,0.052631579,0,0.0576554233,0,7,0
0.041322314,0.208333333,1,0.2860449735,0.25,0,0.2860251323,0.818181818,7,1
0.142857143,0.041666667,0,0.3873478836,0.25,0,0.3873478836,0,7,0
0.007246377,0.041666667,0,0.5474272487,0.25,0,0.5474272487,0,7,0
0.01,0.041666667,0,0.5892857143,0.25,0,0.5892857143,0,7,0
0.025641026,0.041666667,0,0.9126388889,0.25,0,0.9126388889,0,7,0
0.172413793,0.185185185,1,0.1337830688,0.333333333,0.993528095,0.0487483466,0.933333333,7,1
0.010309278,0.037037037,0,0.1309953704,0.333333333,0.993528095,0.1309953704,0,7,0
0.25,0.111111111,0,0.9946412037,0,0,0.6468518519,1,1,0
0.023255814,0.055555556,0,0.9179513889,0,0,0.9179513889,0,1,0
0.041666667,0.142857143,0,0.1076074735,0,0,0.1076074735,0.842105263,7,0
0.111111111,0.714285714,0.5,0.0555009921,0,0,0.0537632275,0.818181818,7,1
0.25,0.052631579,0,0.3339236111,0.052631579,0,0.3339236111,0,7,0
0.052631579,0.157894737,0,0.4609656085,0.052631579,0,0.3197503307,0.793103448,7,0
1,0.6,0.5,0.0002013889,0,0,0.0000486111,0,5,0
0.142857143,0.041666667,0,0.000316358,0.25,0.993592814,0.000316358,0,3,0
0.017391304,0.083333333,0,0.6623070988,0.25,0.993592814,0.0002121914,0,3,0
1,0.090909091,0.5,0.930026455,0.454545455,0,0.9299900794,0,7,0
0.045454545,0.03030303,0,0.9741534392,0.454545455,0,0.9741534392,0,7,0
0.070175439,0.166666667,0,0.3479205247,0.25,0.993592814,0.3478819444,0.793103448,3,0
0.066666667,0.041666667,0,0.7657638889,0.25,0.993592814,0.7657638889,0,3,0
0.222222222,0.083333333,0,0.8841319444,0.25,0.993592814,0.7656520062,0,3,0
0.052631579,0.041666667,0,0.8275617284,0.25,0.993592814,0.8275617284,0,3,0
0.043478261,0.166666667,0,0.0564136905,0,0,0.0564136905,0.8,7,0
0.157894737,0.375,0,0.523162037,0,0,0.0003055556,0.727272727,5,0
0.571428571,0.666666667,0.5,0.0019758598,0,0,0.0019758598,1,7,1
0.052631579,0.125,0,0.0245416667,0,0,0.0245416667,1,5,0
0.009803922,0.023809524,0,0.9911954365,0.571428571,0.993528095,0.9911954365,0,7,0
0.210526316,0.235294118,0,0.0000380291,0,0,0.0000082672,0.833333333,7,0
0.481481481,0.26,1,0.9308472222,0.64,0.993592814,0.9271805556,0.666666667,5,1
0.103448276,0.136363636,0,0.6902066799,0.181818182,0.993592814,0.6902017196,0.8,7,0
0.058823529,0.045454545,0,0.1587632275,0.181818182,0.993592814,0.1587632275,0,7,0
0.022727273,0.045454545,0,0.5773578042,0.181818182,0.993592814,0.5773578042,0,7,0
0.025974026,0.117647059,0,0.0000115741,0,0,0.0000033069,0.833333333,7,0
0.043478261,0.058823529,0,0.0073627646,0,0,0.0073627646,0,7,0
0.071428571,0.025,0,0.8511111111,0.55,0.993592814,0.8511111111,0,5,0
0.020833333,0.017241379,0,0.317962963,0.689655172,0.993592814,0.317962963,0,1,0
0.025974026,0.034482759,0,0.3190509259,0.689655172,0.993592814,0.316724537,0,1,0
0.011764706,0.017241379,0,0.4226967593,0.689655172,0.993592814,0.4226967593,0,1,0
0.034482759,0.017241379,0,0.4928935185,0.689655172,0.993592814,0.4928935185,0,1,0
0.142857143,0.1,0.5,0.8670555556,0.55,0.993592814,0.8669421296,0.9,5,1
0.111111111,0.2,0,0.0020039683,0,0,0.0019907407,0.777777778,7,0
0.2,0.3,0,0.6198578042,0,0,0.2447734788,0.7,7,0
0.083333333,0.05,0,0.8999444444,0.55,0.993592814,0.8999074074,0,5,0
0.014492754,0.2,0,0.1697089947,0,0,0.1427926587,0.865671642,7,0
0.181818182,0.05,0,0.9149791667,0.55,0.993592814,0.9149675926,0,5,0
0.105263158,0.2,0,0.2637218915,0,0,0.2637152778,0.909090909,7,0
0.125,0.1,0,0.4266154101,0,0,0.4266154101,1,7,0
0.4,0.076923077,0,0.9498819444,0.307692308,0,0.9498657407,0,5,0
0.1,0.038461538,0,0.9566273148,0.307692308,0,0.9566273148,0,5,0
0.142857143,0.03030303,0,0.0000049603,0.454545455,0.993592814,0.0000049603,0,7,0
0.010204082,0.03030303,0,0.0271494709,0.454545455,0.993592814,0.0271494709,0,7,0
0.5,0.151515152,0,0.7275214947,0.454545455,0.993592814,0.7130357143,0.75,7,0
0.04,0.2,0,0.0003125,0,0,0.0003125,1,3,0
0.010416667,0.076923077,0,0.9649537037,0,0.993592814,0.9649537037,0,3,0
0.012987013,0.058823529,0,0.9903472222,0,0,0.9903472222,0,1,0
0.027027027,0.058823529,0,0.9141358025,0,0.993592814,0.9141358025,0,3,0
0,0.058823529,0,0.001712963,0,0.993592814,0.001712963,0,3,0
0.07826087,0.219512195,0,0.972820216,0.56097561,0.993592814,0.7791512346,0.87755102,3,0
0.75,0.073170732,0.5,0.9416203704,0.56097561,0.993592814,0.9413966049,0,3,1
0.025,0.058823529,0,0.0029205247,0,0.993592814,0.0029205247,0,3,0
0.060606061,0.4,0,0.0000710979,0,0,0.0000165344,0.736842105,7,0
0.054054054,0.4,0,0.0190261243,0,0,0.019021164,0.857142857,7,0
0.026666667,0.043478261,0,0.7953125,0.608695652,0.99935281,0.7952893519,0,1,0
1,0.235294118,0,0.9455208333,0,0.993592814,0.9454359568,1,3,0
0.015151515,0.033333333,0,0.0000162037,0.4,0,0.0000162037,0,5,0
0.028571429,0.033333333,0,0.0000069444,0.4,0,0.0000069444,0,5,0
0.333333333,0.033333333,0,0.0000092593,0.4,0,0.0000092593,0,5,0
0.166666667,0.033333333,0,0.0117523148,0.4,0,0.0117523148,0,5,0
0.008695652,0.032258065,0,0.0000115741,0.419354839,0.993592814,0.0000115741,0,5,0
0.012084592,0.129032258,0,0.0543472222,0.419354839,0.993592814,0.0359606481,0.848214286,5,0
0.056603774,0.096774194,0,0.0921990741,0.419354839,0.993592814,0.0015972222,0,5,0
0.033333333,0.142857143,0,0.8923875661,0,0,0.8923875661,1,7,0
0.08,0.086956522,0,0.9608564815,0.608695652,0.99935281,0.844849537,0,1,0
0.75,0.065217391,0,0.8750462963,0.608695652,0.99935281,0.8750462963,0,1,0
0.014084507,0.066666667,0,0.3329591049,0,0,0.3329591049,0,3,0
0.090909091,0.032258065,0,0.1711342593,0.419354839,0.993592814,0.1711342593,0,5,0
0.266666667,0.129032258,0,0.5562986111,0.419354839,0.993592814,0.4275,1,5,0
0.18,0.290322581,0,0.7007175926,0.419354839,0.993592814,0.6971712963,1,5,0
0.090909091,0.029411765,0,0.0000132275,0.470588235,0.999935281,0.0000132275,0,7,0
0.05,0.029411765,0,0.0200082672,0.470588235,0.999935281,0.0200082672,0,7,0
0.04,0.09375,0,0.8516319444,0.4375,0.993592814,0.8516319444,0,3,0
0.025641026,0.03125,0,0.9666087963,0.4375,0.993592814,0.9666087963,0,3,0
0.034482759,0.142857143,0,0.6989814815,0,0,0.6989814815,0.823529412,7,0
0,0.03125,0,0.9811381173,0.4375,0.993592814,0.9811381173,0,3,0
0.028571429,0.04,0,0.1423996914,0.28,0,0.1423996914,0,3,0
0.466666667,0.28,0,0.2899498457,0.28,0,0.2899498457,0.833333333,3,0
0.454545455,0.2,1,0.7829166667,0.28,0,0.7828587963,1,3,1
0.043478261,0.04,0,0.905783179,0.28,0,0.905783179,0,3,0
0.010416667,0.04,0,0.912966821,0.28,0,0.912966821,0,3,0
0.03030303,0.166666667,0,0.0000810185,0,0,0.0000810185,0.866666667,1,0
0.028571429,0.166666667,0,0.0001273148,0,0,0.0001273148,0.761904762,1,0
0.058823529,0.166666667,0,0.0095601852,0,0,0.0095601852,0.75,1,0
0.054054054,0.111111111,0,0.5091666667,0,0,0.0000033069,0.777777778,7,0
0.026666667,0.048780488,0,0.0739550265,0.56097561,0.993528095,0.0739434524,0,7,0
0.8,0.097560976,0,0.341317791,0.56097561,0.993528095,0.1635036376,0,7,0
0.026086957,0.054545455,0,0.9901890432,0.672727273,0.99935281,0.9883371914,0,3,0
0.25,0.1,0,0.988219246,0,0,0.988219246,1,7,0
0.043478261,0.1,0,0.9974884259,0,0,0.9974884259,1,7,0
0.5,0.1,0,0.9931365741,0,0,0.9931365741,1,7,0
0.04,0.1,0,0.995760582,0,0,0.995760582,1,7,0
0.2,0.025,0,0.8362268519,0.55,0.993592814,0.8362268519,0,1,0
0.025,0.076923077,0,0.6415779321,0,0,0.6415779321,0,3,0
0.085714286,0.230769231,0.5,0.6688001543,0,0,0.6687654321,1,3,0
0.424242424,0.666666667,1,0.9069984568,0.142857143,0,0.7001311728,0.8,3,1
0.052631579,0.3,0.5,0.8555539021,0,0,0.6805142196,0.793103448,7,1
0.038461538,0.166666667,0,0.0001273148,0,0,0.0001273148,0.8,1,0
0.037037037,0.166666667,0,0.0295601852,0,0,0.0295601852,1,1,0
0.2,0.166666667,0,0.2466087963,0,0,0.2466087963,0.5,1,0
0.03030303,0.166666667,0,0.3411805556,0,0,0.3411805556,0.736842105,1,0
0.030769231,0.2,0,0.0001350309,0,0,0.0000925926,0.782608696,3,0
0.4,0.2,0,0.0007716049,0,0,0.0007716049,1,3,0
0.003021148,0.1,0,0.4754166667,0,0,0.4754166667,0.848214286,3,0
0.009259259,0.052631579,0,0.5344907407,0.052631579,0,0.5344907407,0,7,0
0.067226891,0.307692308,0,0.4351835317,0.307692308,0.993592814,0.4244543651,0.757575758,7,0
0.008196721,0.038461538,0,0.5599074074,0.307692308,0.993592814,0.5599074074,0,7,0
1,0.115384615,0,0.6088078704,0.307692308,0.993592814,0.5544130291,1,7,0
0.055555556,0.038461538,0,0.6584507275,0.307692308,0.993592814,0.6584507275,0,7,0
0.076923077,0.038461538,0,0.6154861111,0.307692308,0.993592814,0.6154861111,0,7,0
0.04,0.038461538,0,0.6360085979,0.307692308,0.993592814,0.6360085979,0,7,0
0.009803922,0.055555556,0,0.9968055556,0,0,0.9968055556,0,1,0
0.034482759,0.083333333,0,0.0003356481,0,0,0.0003356481,0,1,0
0.25,0.083333333,0,0.000462963,0,0,0.000462963,0,1,0
0.014925373,0.037037037,0,0.1376339286,0.333333333,0.993528095,0.1376339286,0,7,0
0.073170732,0.111111111,0,0.2644775132,0.333333333,0.993528095,0.264469246,1,7,0
0.043478261,0.037037037,0,0.9052579365,0.333333333,0.993528095,0.9052579365,0,7,0
0.1,0.037037037,0,0.3113690476,0.333333333,0.993528095,0.3113690476,0,7,0
0.125,0.142857143,0,0.4906018519,0,0,0.4906018519,0.5,7,0
0.222222222,0.214285714,0,0.9648611111,0.357142857,0.993528095,0.9648032407,1,1,0
0.045454545,0.035714286,0,0.9787268519,0.357142857,0.993528095,0.9787268519,0,1,0
0,0.052631579,0,0.983546627,0.052631579,0,0.983546627,0,7,0
0.151515152,0.3125,0,0.8776669974,0,0,0.7789781746,0.866666667,7,0
0.176470588,0.1875,0.5,0.298953373,0,0,0.2989318783,1,7,1
0.235294118,0.25,1,0.375639881,0,0,0.3756117725,1,7,1
0.111111111,0.090909091,0,0.0000049603,0,0,0.0000049603,0,7,0
0.022222222,0.090909091,0,0.0000016534,0,0,0.0000016534,0,7,0
0.052631579,0.0625,0,0.3875661376,0,0,0.3875661376,0,7,0
1,0.222222222,1,0.7622437169,0.333333333,0.993528095,0.7622156085,1,7,1
0.036231884,0.263157895,1,0.8051207011,0.052631579,0,0.8051157407,0.865671642,7,1
0.020833333,0.083333333,0,0.102337963,0,0,0.102337963,0,1,0
0.041666667,0.166666667,0,0.0453935185,0,0,0.0452777778,1,1,0
0.125,0.166666667,0,0.000162037,0,0,0.000162037,0.5,1,0
0.003021148,0.166666667,0,0.0006365741,0,0,0.0006365741,0.848214286,1,0
1,0.333333333,0,0.048912037,0,0,0.045787037,1,1,0
0.038461538,0.166666667,0,0.1452083333,0,0,0.1452083333,0.769230769,1,0
0.028571429,0.166666667,0,0.3623032407,0,0,0.3623032407,0.888888889,1,0
0.069767442,0.272727273,0,0.1062083333,0,0,0.0257361111,0.866666667,5,0
0.035714286,0.090909091,0,0.0589189815,0,0,0.0589189815,0,5,0
0.130434783,0.065217391,0,0.9825777116,0.608695652,0.999935281,0.9794279101,0,7,0
0.003021148,0.0625,0,0.0000046296,0,0,0.0000046296,0,5,0
0.2,0.02173913,0,0.0001388889,0.608695652,0.993592814,0.0001388889,0,1,0
0.5,0.043478261,0,0.0407060185,0.608695652,0.993592814,0.0000462963,0,1,0
0.2,0.02173913,0,0.0042361111,0.608695652,0.993592814,0.0042361111,0,1,0
0.025,0.02173913,0,0.0190625,0.608695652,0.993592814,0.0190625,0,1,0
0.066666667,0.166666667,0,0.6080439815,0,0.993592814,0.6080439815,0.6,1,0
0.105263158,0.333333333,0,0.4718518519,0,0.993592814,0.4718518519,0.75,1,0
0.333333333,0.130434783,0.5,0.7387384259,0.608695652,0.993592814,0.7340509259,1,1,1
0.023529412,0.181818182,0,0.0221213624,0,0,0.0003356481,0.935483871,7,0
0.055555556,0.090909091,0,0.0000099206,0,0,0.0000099206,0,7,0
0.25,0.272727273,0,0.692432209,0,0,0.0004150132,1,7,0
0.023255814,0.1,0,0.0001851852,0,0,0.0001851852,0.866666667,1,0
0.25,0.1,0,0.0000925926,0,0,0.0000925926,1,1,0
0.008264463,0.1,0,0.0048726852,0,0,0.0048726852,0.818181818,1,0
0.135135135,0.161290323,0,0.9880671296,0.419354839,0.993592814,0.9640724206,0.777777778,7,0
0.1,0.032258065,0,0.9647371032,0.419354839,0.993592814,0.9647371032,0,7,0
0.5,0.181818182,0,0.001031746,0,0,0.0010218254,1,7,0
0.003021148,0.090909091,0,0.0041931217,0,0,0.0041931217,0,7,0
0.12987013,0.217391304,0.5,0.7796990741,0.608695652,0.993592814,0.7333912037,0.923076923,1,1
0.010416667,0.02173913,0,0.9479861111,0.608695652,0.993592814,0.9479861111,0,1,0
0.024169184,0.173913043,0.5,0.9861574074,0.608695652,0.993592814,0.4851157407,0.848214286,1,1
0.454545455,0.357142857,1,0.4604411487,0,0,0.4066250864,1,3,1
0.166666667,0.045454545,0,0.4458140432,0.181818182,0,0.4458140432,0,3,0
0.1875,0.136363636,0.5,0.2873263889,0.181818182,0,0.2548919753,0.666666667,3,0
0.014084507,0.045454545,0,0.5781520062,0.181818182,0,0.5781520062,0,3,0
0.006042296,0.090909091,0,0.8602700617,0.181818182,0,0.8602700617,0,3,0
0.875,0.225806452,0.5,0.8781994048,0.419354839,0.993592814,0.8761772487,0.5,7,1
0.05,0.032258065,0,0.0144460979,0.419354839,0.993592814,0.0144460979,0,7,0
